Sale Date,Cust ID,Itinerary ID,Itinerary #,EMP NO,Agent,Booking_id,Booking #,Product Category,Product Supplier ID,Supplier Office Location,Trip Start,Trip End,Class,# travellers,Product ID,Product,product_Description,Destination,Dest ID,Credit Card,Expiry Date,Card Number,Billing Date,Bill Description,Base Price (excl. taxes),"Total Price (incl. taxes, excl. fees)",Billed Amt. (incl. fees),Agency Fee Code,Agency Fee Amount,Agency Commission
17/12/2009,143,65,204,,BP,65,HK777,150,579,1,31/01/2010,13/02/2010,FST,1,65,Air,Calgary/Cairo/Calgary,"Cairo, Egypt",MEAST,Diners,2/11/2010,1.21E+13,17/12/2009,FULL PAYMENT,350,430.5,455.5,BK,25,17.5
8/1/2010,252,69,252,,JL,69,DDE69,150,579,1,15/02/2010,6/3/2010,FST,2,69,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,12/7/2005,2.35E+14,30/01/2010,FULL PAYMENT,780,959.4,1009.4,BK,50,39
24/01/2010,176,70,207,,JM,70,CFDE3,150,579,1,10/3/2010,15/03/2010,FST,1,70,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,12/4/2010,7.82E+13,24/01/2010,FULL PAYMENT,5500,6765,6790,BK,25,60
25/01/2010,160,71,231,,JC,71,DF333,150,579,1,11/3/2010,22/03/2010,FST,1,71,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,3.89E+13,25/01/2010,FULL PAYMENT,8550,10516.5,10541.5,BK,25,70
26/01/2010,228,72,170,,JL,72,UJKO887,150,579,1,12/3/2010,23/03/2010,ECN,2,72,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,5.83E+13,26/01/2010,FULL PAYMENT,1550,1906.5,1956.5,BK,50,70
27/01/2010,143,73,220,,JM,73,SW34,150,579,1,13/03/2010,18/03/2010,FST,1,73,Air,Calgary/Grande Prairie/Calgary,Grande Prairie,NA,Diners,2/11/2010,1.21E+13,27/01/2010,FULL PAYMENT,150,184.5,209.5,BK,25,7.5
13/02/2010,122,80,256,,JL,80,MKI334,150,579,1,29/03/2010,11/4/2010,ECN,2,80,Air,Calgary/Victoria/Calgary,Victoria,NA,Visa,22/01/2010,6.54E+15,13/02/2010,FULL PAYMENT,190,233.7,283.7,BK,50,9.5
14/02/2010,154,83,1077,,,83,KJ89,150,579,1,28/05/2010,9/6/2010,FST,2,83,Air,Calgary/Paris/Calgary,"Paris, France",EU,VISA,8/1/2011,7.89E+15,1/3/2010,FULL PAYMENT,850,1045.5,1095.5,BK,50,42.5
3/3/2010,109,89,279,,JM,89,DF344,150,579,1,17/04/2010,22/04/2010,FST,1,89,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,25/11/2012,2.43E+13,3/3/2010,FULL PAYMENT,628,772.44,797.44,BK,25,31.4
15/03/2010,181,93,282,,JM,93,JIUY7,150,579,1,19/04/2010,1/5/2010,FST,1,93,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,25/11/2012,5.99E+13,2/4/2010,FULL PAYMENT,7550,9286.5,9311.5,BK,25,70
15/03/2010,368,94,217,,DR,94,DFF433,150,579,1,29/04/2010,17/05/2010,FST,2,94,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,VISA,1/2/2011,8.67E+15,15/03/2010,FULL PAYMENT,2400,2952,3002,BK,50,70
21/03/2010,160,97,137,,BD,97,JHI777,150,579,1,5/5/2010,17/05/2010,ECN,2,97,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,3.89E+13,21/03/2010,FULL PAYMENT,948,1166.04,1216.04,BK,50,47.4
22/03/2010,143,98,230,,JC,98,JI8787,150,579,1,5/5/2010,10/5/2010,FST,1,98,Air,Calgary/Vancouver/Calgary,Vancouver,NA,Diners,2/11/2010,1.21E+13,22/03/2010,FULL PAYMENT,1048,1289.04,1314.04,BK,25,52.4
23/03/2010,176,99,222,,JM,99,HJIO7,150,579,1,7/5/2010,12/5/2010,FST,1,99,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,12/4/2010,7.82E+13,23/03/2010,FULL PAYMENT,1048,1289.04,1314.04,BK,25,52.4
23/03/2010,228,100,232,,JC,100,FGDF33,150,579,1,5/5/2010,17/05/2010,FST,1,100,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,5.83E+13,23/03/2010,FULL PAYMENT,2487,3059.01,3084.01,BK,25,70
30/03/2010,202,101,290,,JL,101,KI88,150,579,1,14/05/2010,3/6/2010,ECN,2,101,Air,Calgary/Kathmandu/Calgary,"Kathmandu, Nepal",ASIA,MC,5/5/2010,4.32E+15,30/03/2010,FULL PAYMENT,2200,2706,2756,BK,50,70
2/4/2010,331,103,762,,,103,DS4,150,579,1,15/05/2010,4/6/2010,ECN,2,103,Air,Calgary/Kathmandu/Calgary,"Kathmandu, Nepal",ASIA,VISA,5/5/2010,5.34E+15,31/03/2010,FULL PAYMENT,2400,2952,3002,BK,50,70
3/4/2010,306,106,281,,JM,106,JJK87,150,579,1,18/04/2010,23/04/2010,FST,1,106,Air,Calgary/Vancouver/Calgary,Vancouver,NA,Diners,25/11/2012,3.46E+13,20/04/2010,FULL PAYMENT,1048,1289.04,1314.04,BK,25,52.4
3/4/2010,356,107,293,,,107,JKIU343,150,579,1,24/05/2010,20/06/2010,ECN,2,107,Air,Calgary/Kathmandu/Calgary,"Kathmandu, Nepal",ASIA,VISA,3/11/2010,2.36E+15,1/5/2010,FULL PAYMENT,2300,2829,2879,BK,50,70
4/4/2010,139,108,193,,DR,108,MKI338,150,579,1,19/05/2010,1/6/2010,ECN,2,108,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,Diners,12/10/2010,6.79E+15,4/4/2010,FULL PAYMENT,1200,1476,1526,BK,50,60
2/5/2010,172,128,754,,,128,MKI340,150,579,1,26/05/2010,9/6/2010,ECN,2,128,Air,Calgary/Victoria/Calgary,Victoria,NA,VISA,3/11/2010,8.98E+15,2/5/2010,FULL PAYMENT,195,239.85,289.85,BK,50,9.75
6/5/2010,181,134,394,,JC,134,HK878,150,579,1,20/07/2010,29/07/2010,FST,1,134,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,25/11/2012,5.99E+13,5/6/2010,FULL PAYMENT,499,613.77,638.77,BK,25,24.95
15/05/2010,300,136,413,,BD,136,DFW43,150,579,1,29/06/2010,15/07/2010,ECN,2,136,Air,Calgary/Toronto/Calgary,Toronto,NA,MC,1/7/2010,1.33E+15,15/05/2010,FULL PAYMENT,600,738,788,BK,50,30
15/05/2010,300,137,962,,,137,DFW43,150,579,1,29/06/2010,15/07/2010,ECN,2,137,Air,Calgary/Toronto/Calgary,Toronto,NA,MC,1/7/2010,1.33E+15,15/05/2010,FULL PAYMENT,600,738,788,BK,50,30
28/05/2010,109,138,397,,BD,138,HJK78,150,579,1,12/7/2010,16/07/2010,FST,1,138,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,25/11/2012,2.43E+13,28/05/2010,FULL PAYMENT,645,793.35,818.35,BK,25,32.25
29/05/2010,306,139,398,,BD,139,KJ8943,150,579,1,12/7/2010,16/07/2010,FST,1,139,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,25/11/2012,3.46E+13,29/05/2010,FULL PAYMENT,349,429.27,454.27,BK,25,17.45
31/05/2010,176,140,229,,JM,140,SR34,150,579,1,15/07/2010,19/07/2010,FST,1,140,Air,Calgary/Vancouver/Calgary,Vancouver,NA,Diners,12/4/2010,7.82E+13,31/05/2010,FULL PAYMENT,1048,1289.04,1314.04,BK,25,52.4
1/6/2010,143,141,244,,JC,141,KL888,150,579,1,15/07/2010,19/07/2010,FST,1,141,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,2/11/2010,1.21E+13,1/6/2010,FULL PAYMENT,499,613.77,638.77,BK,25,24.95
2/6/2010,160,142,245,,JC,142,S3434,150,579,1,15/07/2010,24/07/2010,FST,1,142,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,3.89E+13,2/6/2010,FULL PAYMENT,2499,3073.77,3098.77,BK,25,70
3/6/2010,228,143,247,,JC,143,LJ77,150,579,1,15/07/2010,24/07/2010,FST,1,143,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,5.83E+13,3/6/2010,FULL PAYMENT,4499,5533.77,5558.77,BK,25,70
25/06/2010,214,144,226,,DR,144,JKL888,150,579,1,25/07/2010,11/8/2010,ECN,2,144,Air,Calgary/London/Calgary,"London, England",EU,AMEX,19/01/2012,9.83E+14,1/7/2010,FULL PAYMENT,690,848.7,898.7,BK,50,34.5
26/06/2010,346,146,391,,BD,146,KL99,150,579,1,25/07/2010,12/8/2010,FST,2,146,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,AMEX,19/01/2012,1.33E+14,2/7/2010,FULL PAYMENT,2200,2706,2756,BK,50,70
28/06/2010,133,148,805,,,148,LJ888,150,579,1,25/07/2010,11/8/2010,FST,2,148,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,AMEX,19/01/2010,9.05E+14,28/06/2010,FULL PAYMENT,2300,2829,2879,BK,50,70
8/7/2010,252,149,253,,JL,149,JYY78,150,579,1,17/09/2010,10/10/2010,FST,2,149,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,12/7/2005,2.35E+14,1/8/2010,FULL PAYMENT,780,959.4,1009.4,BK,50,39
29/07/2010,162,150,894,,,150,KU86,150,579,1,12/9/2010,30/09/2010,FST,2,150,Air,Calgary/Montreal/Calgary,Montreal,NA,VISA,22/10/2010,4.33E+14,29/07/2010,FULL PAYMENT,780,959.4,1009.4,BK,50,39
1/8/2010,162,151,411,,BD,151,JK899,150,579,1,15/09/2010,6/10/2010,ECN,2,151,Air,Calgary/Victoria/Calgary,Victoria,NA,VISA,22/10/2010,4.33E+14,1/8/2010,FULL PAYMENT,205,252.15,302.15,BK,50,10.25
15/08/2010,130,152,1134,,,152,WS343,150,579,1,29/09/2010,12/10/2010,FST,2,152,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,5/11/2005,3.45E+14,15/08/2010,FULL PAYMENT,780,959.4,1009.4,BK,50,39
27/08/2010,198,153,164,,DR,153,SF343,150,579,1,11/10/2010,18/10/2010,BSN,1,153,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,1/3/2005,8.95E+14,27/08/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
28/08/2010,216,154,165,,JL,154,KH88,150,579,1,11/10/2010,18/10/2010,BSN,1,154,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,5/5/2005,3.22E+14,28/08/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
29/08/2010,173,155,599,,DR,155,YU7O8,150,579,1,11/10/2010,18/10/2010,FST,1,155,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,12/9/2012,3.46E+14,29/08/2010,FULL PAYMENT,499,613.77,638.77,BK,25,24.95
23/09/2010,143,156,139,,JM,156,JKKO9,150,579,1,7/11/2010,12/11/2010,BSN,1,156,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,2/11/2010,1.21E+13,23/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
24/09/2010,160,157,315,,BD,157,KUU7,150,579,1,7/11/2010,12/11/2010,FST,1,157,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,1/10/2010,3.89E+13,24/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
24/09/2010,176,158,246,,JC,158,LOIO,150,579,1,8/11/2010,13/11/2010,FST,1,158,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,12/4/2010,7.82E+13,24/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
25/09/2010,228,159,316,,BD,159,GDFD3,150,579,1,7/11/2010,12/11/2010,FST,1,159,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,1/10/2010,5.83E+13,25/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
28/09/2010,109,162,218,,JM,162,GFRER4,150,579,1,12/11/2010,18/11/2010,BSN,1,162,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,25/11/2012,2.43E+13,28/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
29/09/2010,306,164,219,,JM,164,GFGD3,150,579,1,12/11/2010,18/11/2010,BSN,1,164,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,25/11/2012,3.46E+13,29/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
30/09/2010,181,167,234,,JC,167,GFT45,150,579,1,12/11/2010,27/11/2010,ECN,1,167,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,25/11/2012,5.99E+13,30/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
1/10/2010,241,169,453,,BD,169,JKK88,150,579,1,12/11/2010,23/11/2010,FST,1,169,Air,Calgary/Paris/Calgary,"Paris, France",EU,VISA,25/11/2012,8.99E+13,1/10/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
3/10/2010,104,172,686,,JM,172,FGFD64,150,579,1,7/11/2007,12/11/2007,FST,1,172,Air,Calgary/London/Calgary,"London, England",EU,AMEX,22/08/2010,7.88E+13,3/10/2010,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
21/12/2010,252,179,486,,JD,179,PIU87,150,579,1,4/2/2007,13/02/2007,FST,2,179,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,12/7/2010,2.35E+14,21/12/2010,FULL PAYMENT,780,959.4,1009.4,BK,50,39
22/12/2010,252,180,487,,JD,180,KU88,150,579,1,4/2/2007,13/02/2007,FST,2,180,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,12/7/2010,2.35E+14,22/12/2010,FULL PAYMENT,780,959.4,1009.4,BK,50,39
29/12/2010,175,181,260,,JW,181,BCV34,150,579,1,12/2/2007,17/02/2007,BSN,1,181,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,8/3/2012,2.39E+13,29/12/2010,FULL PAYMENT,2620,3222.6,3247.6,BK,25,60
30/12/2010,158,182,718,,,182,FD54,150,579,1,13/02/2007,28/02/2007,FST,2,182,Air,Calgary/Kathmandu/Calgary,"Kathmandu, Nepal",ASIA,VISA,18/12/2011,5.48E+13,30/12/2010,FULL PAYMENT,2548,3134.04,3184.04,BK,50,70
30/12/2010,192,183,469,,BS,183,BBVV65,150,579,1,12/2/2007,19/02/2007,FST,1,183,Air,Calgary/Vancouver/Calgary,Vancouver,NA,Diners,12/7/2010,4.75E+13,30/12/2010,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
30/12/2010,319,184,845,,BS,184,VCD45,150,579,1,13/02/2007,18/02/2007,FST,1,184,Air,Calgary/Vancouver/Calgary,Vancouver,NA,Diners,15/09/2011,6.79E+13,30/12/2010,FULL PAYMENT,800,984,1009,BK,25,40
31/12/2010,182,185,519,,BS,185,ZASW2,150,579,1,14/02/2007,19/02/2007,FST,1,185,Air,Calgary/Houston/Calgary,Houston,NA,AMEX,15/08/2011,1.25E+13,31/12/2010,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
1/1/2007,109,187,449,,BD,187,ZAQ344,150,579,1,15/02/2007,20/02/2007,FST,1,187,Air,Calgary/Houston/Calgary,Houston,NA,Diners,25/11/2012,2.43E+13,1/1/2007,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
1/1/2007,306,188,452,,BD,188,DFS2,150,579,1,15/02/2007,20/02/2007,FST,1,188,Air,Calgary/Houston/Calgary,Houston,NA,Diners,25/11/2012,3.46E+13,1/1/2007,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
1/1/2007,351,189,861,,JW,189,ZXCAS223,150,579,1,15/02/2007,20/02/2007,FST,1,189,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,29/09/2011,6.79E+14,1/1/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
4/1/2007,330,191,261,,JW,191,VXX33,150,579,1,18/02/2007,23/02/2007,BSN,1,191,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,29/09/2012,5.57E+13,4/1/2007,FULL PAYMENT,2620,3222.6,3247.6,BK,25,131
11/1/2007,181,192,248,,JC,192,ZXC43,150,579,1,25/02/2007,5/3/2007,ECN,1,192,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,25/11/2012,5.99E+13,11/1/2007,FULL PAYMENT,1156,1421.88,1446.88,BK,25,57.8
12/1/2007,241,193,249,,DR,193,JKFSLDF3,150,579,1,25/02/2007,5/3/2007,ECN,1,193,Air,Calgary/Paris/Calgary,"Paris, France",EU,VISA,25/11/2012,8.99E+13,12/1/2007,FULL PAYMENT,799,982.77,1007.77,BK,25,39.95
13/01/2007,191,195,847,,JW,195,HKK8,150,579,1,27/02/2007,4/3/2007,FST,1,195,Air,Calgary/Houston/Calgary,Houston,NA,AMEX,9/10/2011,9.98E+13,13/01/2007,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
13/01/2007,257,196,912,,JC,196,CVXE44,150,579,1,25/02/2007,2/3/2007,FST,1,196,Air,Calgary/Vancouver/Calgary,Vancouver,NA,AMEX,29/09/2011,4.39E+13,13/01/2007,FULL PAYMENT,1620,1992.6,2017.6,BK,25,60
13/01/2007,292,197,747,,DR,197,BCVVT6,150,579,1,22/02/2007,27/02/2007,FST,1,197,Air,Calgary/Houston/Calgary,Houston,NA,Diners,30/09/2012,4.35E+13,20/01/2007,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
14/01/2007,234,198,830,,BS,198,HK7777,150,579,1,28/02/2007,5/3/2007,FST,1,198,Air,Calgary/Vancouver/Calgary,Vancouver,NA,MC,29/09/2011,8.75E+13,14/01/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
15/01/2007,143,199,286,,JM,199,JSD39,150,579,1,1/3/2007,16/03/2007,FST,1,199,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,2/11/2010,1.21E+13,15/01/2007,FULL PAYMENT,3625,4458.75,4483.75,BK,25,70
16/01/2007,176,200,287,,JC,200,FSDU3,150,579,1,1/3/2007,13/03/2007,FST,1,200,Air,Calgary/New York/Calgary,New York,NA,Diners,12/4/2010,7.82E+13,16/01/2007,FULL PAYMENT,725,891.75,916.75,BK,25,36.25
16/01/2007,250,201,944,,DR,201,JFDSLJ384,150,579,1,2/3/2007,7/3/2007,FST,1,201,Air,Calgary/Los Angelos/Calgary,Los Angelos,NA,Diners,15/10/2011,4.53E+15,16/01/2007,FULL PAYMENT,725,891.75,916.75,BK,25,36.25
17/01/2007,148,202,721,,JL,202,BCVVTR6,150,579,1,1/3/2007,6/3/2007,FST,1,202,Air,Calgary/Houston/Calgary,Houston,NA,MC,15/10/2012,8.98E+13,17/01/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
17/01/2007,160,203,169,,DR,203,JFKDLS8,150,579,1,3/3/2007,18/03/2007,ECN,2,203,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,3.89E+13,17/01/2007,FULL PAYMENT,1725,2121.75,2171.75,BK,50,70
18/01/2007,141,204,933,,DR,204,XVV67,150,579,1,4/3/2007,9/3/2007,FST,1,204,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,29/09/2011,8.90E+15,18/01/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
19/01/2007,206,206,568,,BD,206,FJSDL8,150,579,1,5/3/2007,12/3/2007,FST,1,206,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,Diners,3/2/2010,8.76E+13,19/01/2007,FULL PAYMENT,725,891.75,916.75,BK,25,36.25
19/01/2007,228,207,406,,DR,207,JFK8339,150,579,1,3/3/2007,18/03/2007,FST,1,207,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,Diners,1/10/2010,5.83E+13,19/01/2007,FULL PAYMENT,5725,7041.75,7066.75,BK,25,70
19/01/2007,313,208,444,,BS,208,JKJ8,150,579,1,2/9/2007,6/9/2007,FST,1,208,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,11/10/2012,1.22E+15,19/01/2007,FULL PAYMENT,630,774.9,799.9,BK,25,31.5
19/01/2007,353,209,996,,JC,209,FJFDSL893,150,579,1,24/02/2007,1/3/2007,FST,1,209,Air,Calgary/Los Angelos/Calgary,Los Angelos,NA,AMEX,29/09/2011,3.45E+13,19/01/2007,FULL PAYMENT,725,891.75,916.75,BK,25,36.25
20/01/2007,320,212,447,,BD,212,NKJU78U,150,579,1,2/9/2007,6/9/2007,FST,1,212,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,12/10/2012,1.28E+15,20/01/2007,FULL PAYMENT,630,774.9,799.9,BK,25,31.5
20/01/2007,345,213,262,,JW,213,BVV44,150,579,1,23/02/2007,28/02/2007,BSN,1,213,Air,Calgary/Vancouver/Calgary,Vancouver,NA,AMEX,30/09/2012,8.90E+15,20/01/2007,FULL PAYMENT,1620,1992.6,2017.6,BK,25,60
21/01/2007,258,216,381,,JC,216,JKL87,150,579,1,7/3/2007,12/3/2007,ECN,1,216,Air,Calgary/Vancouver/Calgary,Vancouver,NA,AMEX,12/5/2010,4.49E+13,21/01/2007,FULL PAYMENT,299,367.77,392.77,BK,25,14.95
22/01/2007,170,217,254,,JC,217,DSW34,150,579,1,8/3/2007,15/03/2007,BSN,1,217,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,12/7/2010,2.23E+13,22/01/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
23/01/2007,159,218,722,,JL,218,BCVCR4,150,579,1,26/02/2007,3/3/2007,FST,1,218,Air,Calgary/Houston/Calgary,Houston,NA,Diners,9/10/2012,2.24E+13,23/01/2007,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
23/01/2007,235,219,942,,DR,219,GDF44,150,579,1,3/3/2007,8/3/2007,FST,1,219,Air,Calgary/Houston/Calgary,Houston,NA,AMEX,29/09/2011,4.33E+15,23/01/2007,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
29/01/2007,127,220,932,,DR,220,BCV5,150,579,1,21/02/2007,26/02/2007,FST,1,220,Air,Calgary/Houston/Calgary,Houston,NA,AMEX,29/09/2011,3.35E+13,29/01/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
1/2/2007,309,221,270,,BD,221,VBD4,150,579,1,16/02/2007,21/02/2007,BSN,1,221,Air,Calgary/London/Calgary,"London, England",EU,AMEX,29/09/2012,8.93E+14,10/2/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
1/2/2007,386,222,920,,DR,222,DFDF34,150,579,1,17/02/2007,22/02/2007,FST,1,222,Air,Calgary/Houston/Calgary,Houston,NA,AMEX,29/09/2011,3.85E+13,1/2/2007,FULL PAYMENT,2875,3536.25,3561.25,BK,25,60
2/2/2007,236,223,910,,JC,223,FS34,150,579,1,20/02/2007,25/02/2007,FST,1,223,Air,Calgary/Vancouver/Calgary,Vancouver,NA,Diners,29/09/2011,5.45E+15,4/2/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
5/2/2007,208,224,842,,BS,224,MNKI87,150,579,1,19/02/2007,24/02/2007,FST,1,224,Air,Calgary/Vancouver/Calgary,Vancouver,NA,MC,29/09/2011,8.92E+15,5/2/2007,FULL PAYMENT,1620,1992.6,2017.6,BK,25,60
6/2/2007,154,225,868,,,225,ZX11,150,579,1,22/03/2007,15/04/2007,ECN,2,225,Air,Calgary/Sydney/Calgary,"Sydney, Australia",ANZ,VISA,8/1/2011,7.89E+15,20/02/2007,FULL PAYMENT,2001,2460,2510,BK,50,70
19/02/2007,143,226,460,,BD,226,DS3DF,150,579,1,3/10/2007,8/10/2007,FST,1,226,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,2/11/2010,1.21E+13,19/02/2007,FULL PAYMENT,2585,3179.55,3204.55,BK,25,60
21/02/2007,291,232,617,,DR,232,JKJDU2,150,579,1,4/10/2007,9/10/2007,FST,1,232,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,AMEX,22/08/2010,2.13E+13,21/02/2007,FULL PAYMENT,3300,4059,4084,BK,25,70
25/02/2007,371,241,708,,JL,241,CE34ED,150,579,1,3/10/2007,8/10/2007,FST,1,241,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,15/08/2011,2.11E+13,25/02/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
3/3/2007,202,247,161,,DR,247,ZX12,150,579,1,17/04/2007,3/5/2007,BSN,2,247,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,MC,5/5/2010,4.32E+15,3/3/2007,FULL PAYMENT,2500,3075,3125,BK,50,70
6/3/2007,394,251,321,,BD,251,AZX26,150,579,1,19/04/2007,12/5/2007,ECN,2,251,Air,Calgary/Paris/Calgary,"Paris, France",EU,VISA,1/6/2010,9.99E+14,12/3/2007,FULL PAYMENT,3000,3690,3740,GR,50,70
7/3/2007,358,252,765,,DR,252,AZX25,150,579,1,19/04/2007,12/5/2007,ECN,2,252,Air,Calgary/Paris/Calgary,"Paris, France",EU,AMEX,1/6/2010,9.88E+14,20/03/2007,FULL PAYMENT,3000,3690,3790,BK,100,70
8/3/2007,192,253,561,,BD,253,BCZ12,150,579,1,22/04/2007,27/04/2007,FST,1,253,Air,Calgary/New York/Calgary,New York,NA,Diners,12/7/2010,4.75E+13,8/3/2007,FULL PAYMENT,725,891.75,916.75,BK,25,36.25
11/3/2007,206,256,664,,JM,256,BCF787,150,579,1,25/04/2007,5/5/2007,FST,1,256,Air,Calgary/Cape Town/Calgary,"Cape Town, South Africa",AFR,Diners,3/2/2010,8.76E+13,11/3/2007,FULL PAYMENT,725,891.75,916.75,BK,25,36.25
14/03/2007,218,259,755,,DR,259,AZX21,150,579,1,28/04/2007,27/05/2007,ECN,2,259,Air,Calgary/Vancouver/Calgary,Vancouver,NA,MC,17/08/2010,8.90E+15,14/03/2007,FULL PAYMENT,1000,1230,1330,BK,100,50
16/03/2007,321,262,871,,BD,262,AZX22,150,579,1,30/04/2007,29/05/2007,FST,2,262,Air,Calgary/London/Calgary,"London, England",EU,MC,19/09/2010,7.89E+15,16/03/2007,FULL PAYMENT,4000,4920,5020,BK,100,70
17/03/2007,120,263,255,,JL,263,CBB34,150,579,1,1/5/2007,1/6/2007,FST,2,263,Air,Calgary/Sydney/Calgary,"Sydney, Australia",ANZ,MC,22/01/2010,3.42E+15,17/03/2007,FULL PAYMENT,2500,3075,3125,BK,50,70
18/03/2007,135,266,1076,,BD,266,AZX24,150,579,1,2/5/2007,31/05/2007,ECN,2,266,Air,Calgary/Paris/Calgary,"Paris, France",EU,VISA,29/10/2010,3.46E+15,18/03/2007,FULL PAYMENT,3000,3690,3740,BK,50,70
19/03/2007,156,269,751,,,269,ZX10,150,579,1,3/5/2007,18/05/2007,ECN,2,269,Air,Calgary/Kathmandu/Calgary,"Kathmandu, Nepal",ASIA,AMEX,5/4/2011,3.22E+14,19/03/2007,FULL PAYMENT,1900,2337,2387,BK,50,70
20/03/2007,122,270,331,,JD,270,DGG33,150,579,1,1/5/2007,29/05/2007,ECN,2,270,Air,Calgary/London/Calgary,"London, England",EU,Visa,25/02/2012,6.54E+15,20/03/2007,FULL PAYMENT,800,984,1034,BK,50,40
20/03/2007,235,271,986,,DR,271,HK778,150,579,1,2/5/2007,7/5/2007,FST,1,271,Air,Calgary/New York/Calgary,New York,NA,AMEX,29/09/2011,4.33E+15,20/03/2007,FULL PAYMENT,2598,3195.54,3220.54,BK,25,60
